"name","run.no.in.std.order","run.no","run.no.std.rp","size","overhead","temp","Blocks"
"6304","149",6304,"149.33","9","4","t",".33"
"6305","185",6305,"185.33","3","32","t",".33"
"6306","14",6306,"14.33","14","0","n",".33"
"6307","69",6307,"69.33","13","8","n",".33"
"6308","45",6308,"45.33","3","4","n",".33"
"6309","99",6309,"99.33","1","0","t",".33"
"6310","151",6310,"151.33","11","4","t",".33"
"6311","164",6311,"164.33","10","8","t",".33"
"6312","148",6312,"148.33","8","4","t",".33"
"6313","51",6313,"51.33","9","4","n",".33"
"6314","49",6314,"49.33","7","4","n",".33"
"6315","161",6315,"161.33","7","8","t",".33"
"6316","132",6316,"132.33","6","2","t",".33"
"6317","78",6317,"78.33","8","16","n",".33"
"6318","8",6318,"8.33","8","0","n",".33"
"6319","73",6319,"73.33","3","16","n",".33"
"6320","162",6320,"162.33","8","8","t",".33"
"6321","169",6321,"169.33","1","16","t",".33"
"6322","109",6322,"109.33","11","0","t",".33"
"6323","75",6323,"75.33","5","16","n",".33"
"6324","85",6324,"85.33","1","32","n",".33"
"6325","21",6325,"21.33","7","1","n",".33"
"6326","9",6326,"9.33","9","0","n",".33"
"6327","47",6327,"47.33","5","4","n",".33"
"6328","46",6328,"46.33","4","4","n",".33"
"6329","113",6329,"113.33","1","1","t",".33"
"6330","83",6330,"83.33","13","16","n",".33"
"6331","43",6331,"43.33","1","4","n",".33"
"6332","170",6332,"170.33","2","16","t",".33"
"6333","55",6333,"55.33","13","4","n",".33"
"6334","56",6334,"56.33","14","4","n",".33"
"6335","28",6335,"28.33","14","1","n",".33"
"6336","58",6336,"58.33","2","8","n",".33"
"6337","127",6337,"127.33","1","2","t",".33"
"6338","94",6338,"94.33","10","32","n",".33"
"6339","33",6339,"33.33","5","2","n",".33"
"6340","68",6340,"68.33","12","8","n",".33"
"6341","96",6341,"96.33","12","32","n",".33"
"6342","88",6342,"88.33","4","32","n",".33"
"6343","59",6343,"59.33","3","8","n",".33"
"6344","165",6344,"165.33","11","8","t",".33"
"6345","54",6345,"54.33","12","4","n",".33"
"6346","128",6346,"128.33","2","2","t",".33"
"6347","32",6347,"32.33","4","2","n",".33"
"6348","100",6348,"100.33","2","0","t",".33"
"6349","67",6349,"67.33","11","8","n",".33"
"6350","183",6350,"183.33","1","32","t",".33"
"6351","181",6351,"181.33","13","16","t",".33"
"6352","111",6352,"111.33","13","0","t",".33"
"6353","143",6353,"143.33","3","4","t",".33"
"6354","93",6354,"93.33","9","32","n",".33"
"6355","31",6355,"31.33","3","2","n",".33"
"6356","178",6356,"178.33","10","16","t",".33"
"6357","145",6357,"145.33","5","4","t",".33"
"6358","187",6358,"187.33","5","32","t",".33"
"6359","18",6359,"18.33","4","1","n",".33"
"6360","44",6360,"44.33","2","4","n",".33"
"6361","154",6361,"154.33","14","4","t",".33"
"6362","177",6362,"177.33","9","16","t",".33"
"6363","79",6363,"79.33","9","16","n",".33"
"6364","89",6364,"89.33","5","32","n",".33"
"6365","62",6365,"62.33","6","8","n",".33"
"6366","57",6366,"57.33","1","8","n",".33"
"6367","153",6367,"153.33","13","4","t",".33"
"6368","160",6368,"160.33","6","8","t",".33"
"6369","15",6369,"15.33","1","1","n",".33"
"6370","91",6370,"91.33","7","32","n",".33"
"6371","166",6371,"166.33","12","8","t",".33"
"6372","147",6372,"147.33","7","4","t",".33"
"6373","133",6373,"133.33","7","2","t",".33"
"6374","124",6374,"124.33","12","1","t",".33"
"6375","19",6375,"19.33","5","1","n",".33"
"6376","156",6376,"156.33","2","8","t",".33"
"6377","29",6377,"29.33","1","2","n",".33"
"6378","17",6378,"17.33","3","1","n",".33"
"6379","195",6379,"195.33","13","32","t",".33"
"6380","146",6380,"146.33","6","4","t",".33"
"6381","39",6381,"39.33","11","2","n",".33"
"6382","137",6382,"137.33","11","2","t",".33"
"6383","140",6383,"140.33","14","2","t",".33"
"6384","52",6384,"52.33","10","4","n",".33"
"6385","71",6385,"71.33","1","16","n",".33"
"6386","41",6386,"41.33","13","2","n",".33"
"6387","123",6387,"123.33","11","1","t",".33"
"6388","35",6388,"35.33","7","2","n",".33"
"6389","180",6389,"180.33","12","16","t",".33"
"6390","77",6390,"77.33","7","16","n",".33"
"6391","101",6391,"101.33","3","0","t",".33"
"6392","90",6392,"90.33","6","32","n",".33"
"6393","135",6393,"135.33","9","2","t",".33"
"6394","142",6394,"142.33","2","4","t",".33"
"6395","129",6395,"129.33","3","2","t",".33"
"6396","20",6396,"20.33","6","1","n",".33"
"6397","174",6397,"174.33","6","16","t",".33"
"6398","36",6398,"36.33","8","2","n",".33"
"6399","139",6399,"139.33","13","2","t",".33"
"6400","152",6400,"152.33","12","4","t",".33"
"6401","37",6401,"37.33","9","2","n",".33"
"6402","117",6402,"117.33","5","1","t",".33"
"6403","70",6403,"70.33","14","8","n",".33"
"6404","158",6404,"158.33","4","8","t",".33"
"6405","16",6405,"16.33","2","1","n",".33"
"6406","6",6406,"6.33","6","0","n",".33"
"6407","25",6407,"25.33","11","1","n",".33"
"6408","26",6408,"26.33","12","1","n",".33"
"6409","138",6409,"138.33","12","2","t",".33"
"6410","188",6410,"188.33","6","32","t",".33"
"6411","130",6411,"130.33","4","2","t",".33"
"6412","136",6412,"136.33","10","2","t",".33"
"6413","11",6413,"11.33","11","0","n",".33"
"6414","105",6414,"105.33","7","0","t",".33"
"6415","114",6415,"114.33","2","1","t",".33"
"6416","84",6416,"84.33","14","16","n",".33"
"6417","64",6417,"64.33","8","8","n",".33"
"6418","172",6418,"172.33","4","16","t",".33"
"6419","182",6419,"182.33","14","16","t",".33"
"6420","103",6420,"103.33","5","0","t",".33"
"6421","112",6421,"112.33","14","0","t",".33"
"6422","82",6422,"82.33","12","16","n",".33"
"6423","155",6423,"155.33","1","8","t",".33"
"6424","97",6424,"97.33","13","32","n",".33"
"6425","159",6425,"159.33","5","8","t",".33"
"6426","116",6426,"116.33","4","1","t",".33"
"6427","72",6427,"72.33","2","16","n",".33"
"6428","107",6428,"107.33","9","0","t",".33"
"6429","5",6429,"5.33","5","0","n",".33"
"6430","131",6430,"131.33","5","2","t",".33"
"6431","40",6431,"40.33","12","2","n",".33"
"6432","34",6432,"34.33","6","2","n",".33"
"6433","192",6433,"192.33","10","32","t",".33"
"6434","65",6434,"65.33","9","8","n",".33"
"6435","173",6435,"173.33","5","16","t",".33"
"6436","81",6436,"81.33","11","16","n",".33"
"6437","87",6437,"87.33","3","32","n",".33"
"6438","27",6438,"27.33","13","1","n",".33"
"6439","23",6439,"23.33","9","1","n",".33"
"6440","126",6440,"126.33","14","1","t",".33"
"6441","30",6441,"30.33","2","2","n",".33"
"6442","196",6442,"196.33","14","32","t",".33"
"6443","53",6443,"53.33","11","4","n",".33"
"6444","80",6444,"80.33","10","16","n",".33"
"6445","176",6445,"176.33","8","16","t",".33"
"6446","3",6446,"3.33","3","0","n",".33"
"6447","104",6447,"104.33","6","0","t",".33"
"6448","95",6448,"95.33","11","32","n",".33"
"6449","122",6449,"122.33","10","1","t",".33"
"6450","13",6450,"13.33","13","0","n",".33"
"6451","108",6451,"108.33","10","0","t",".33"
"6452","141",6452,"141.33","1","4","t",".33"
"6453","186",6453,"186.33","4","32","t",".33"
"6454","106",6454,"106.33","8","0","t",".33"
"6455","179",6455,"179.33","11","16","t",".33"
"6456","50",6456,"50.33","8","4","n",".33"
"6457","118",6457,"118.33","6","1","t",".33"
"6458","175",6458,"175.33","7","16","t",".33"
"6459","194",6459,"194.33","12","32","t",".33"
"6460","61",6460,"61.33","5","8","n",".33"
"6461","144",6461,"144.33","4","4","t",".33"
"6462","150",6462,"150.33","10","4","t",".33"
"6463","76",6463,"76.33","6","16","n",".33"
"6464","86",6464,"86.33","2","32","n",".33"
"6465","184",6465,"184.33","2","32","t",".33"
"6466","24",6466,"24.33","10","1","n",".33"
"6467","189",6467,"189.33","7","32","t",".33"
"6468","98",6468,"98.33","14","32","n",".33"
"6469","163",6469,"163.34","9","8","t",".34"
"6470","135",6470,"135.34","9","2","t",".34"
"6471","38",6471,"38.34","10","2","n",".34"
"6472","84",6472,"84.34","14","16","n",".34"
"6473","171",6473,"171.34","3","16","t",".34"
"6474","50",6474,"50.34","8","4","n",".34"
"6475","52",6475,"52.34","10","4","n",".34"
"6476","114",6476,"114.34","2","1","t",".34"
"6477","24",6477,"24.34","10","1","n",".34"
"6478","95",6478,"95.34","11","32","n",".34"
"6479","161",6479,"161.34","7","8","t",".34"
"6480","130",6480,"130.34","4","2","t",".34"
"6481","63",6481,"63.34","7","8","n",".34"
"6482","6",6482,"6.34","6","0","n",".34"
"6483","80",6483,"80.34","10","16","n",".34"
"6484","113",6484,"113.34","1","1","t",".34"
"6485","100",6485,"100.34","2","0","t",".34"
"6486","150",6486,"150.34","10","4","t",".34"
"6487","89",6487,"89.34","5","32","n",".34"
"6488","144",6488,"144.34","4","4","t",".34"
"6489","195",6489,"195.34","13","32","t",".34"
"6490","3",6490,"3.34","3","0","n",".34"
"6491","123",6491,"123.34","11","1","t",".34"
"6492","67",6492,"67.34","11","8","n",".34"
"6493","9",6493,"9.34","9","0","n",".34"
"6494","134",6494,"134.34","8","2","t",".34"
"6495","164",6495,"164.34","10","8","t",".34"
"6496","86",6496,"86.34","2","32","n",".34"
"6497","143",6497,"143.34","3","4","t",".34"
"6498","71",6498,"71.34","1","16","n",".34"
"6499","182",6499,"182.34","14","16","t",".34"
"6500","133",6500,"133.34","7","2","t",".34"
"6501","147",6501,"147.34","7","4","t",".34"
"6502","45",6502,"45.34","3","4","n",".34"
"6503","22",6503,"22.34","8","1","n",".34"
"6504","118",6504,"118.34","6","1","t",".34"
"6505","68",6505,"68.34","12","8","n",".34"
"6506","37",6506,"37.34","9","2","n",".34"
"6507","18",6507,"18.34","4","1","n",".34"
"6508","122",6508,"122.34","10","1","t",".34"
"6509","31",6509,"31.34","3","2","n",".34"
"6510","96",6510,"96.34","12","32","n",".34"
"6511","179",6511,"179.34","11","16","t",".34"
"6512","19",6512,"19.34","5","1","n",".34"
"6513","35",6513,"35.34","7","2","n",".34"
"6514","5",6514,"5.34","5","0","n",".34"
"6515","158",6515,"158.34","4","8","t",".34"
"6516","70",6516,"70.34","14","8","n",".34"
"6517","72",6517,"72.34","2","16","n",".34"
"6518","156",6518,"156.34","2","8","t",".34"
"6519","128",6519,"128.34","2","2","t",".34"
"6520","160",6520,"160.34","6","8","t",".34"
"6521","126",6521,"126.34","14","1","t",".34"
"6522","104",6522,"104.34","6","0","t",".34"
"6523","175",6523,"175.34","7","16","t",".34"
"6524","108",6524,"108.34","10","0","t",".34"
"6525","148",6525,"148.34","8","4","t",".34"
"6526","129",6526,"129.34","3","2","t",".34"
"6527","92",6527,"92.34","8","32","n",".34"
"6528","33",6528,"33.34","5","2","n",".34"
"6529","15",6529,"15.34","1","1","n",".34"
"6530","7",6530,"7.34","7","0","n",".34"
"6531","81",6531,"81.34","11","16","n",".34"
"6532","110",6532,"110.34","12","0","t",".34"
"6533","151",6533,"151.34","11","4","t",".34"
"6534","187",6534,"187.34","5","32","t",".34"
"6535","60",6535,"60.34","4","8","n",".34"
"6536","119",6536,"119.34","7","1","t",".34"
"6537","166",6537,"166.34","12","8","t",".34"
"6538","107",6538,"107.34","9","0","t",".34"
"6539","142",6539,"142.34","2","4","t",".34"
"6540","183",6540,"183.34","1","32","t",".34"
"6541","111",6541,"111.34","13","0","t",".34"
"6542","82",6542,"82.34","12","16","n",".34"
"6543","53",6543,"53.34","11","4","n",".34"
"6544","26",6544,"26.34","12","1","n",".34"
"6545","40",6545,"40.34","12","2","n",".34"
"6546","154",6546,"154.34","14","4","t",".34"
"6547","102",6547,"102.34","4","0","t",".34"
"6548","20",6548,"20.34","6","1","n",".34"
"6549","48",6549,"48.34","6","4","n",".34"
"6550","75",6550,"75.34","5","16","n",".34"
"6551","34",6551,"34.34","6","2","n",".34"
"6552","178",6552,"178.34","10","16","t",".34"
"6553","25",6553,"25.34","11","1","n",".34"
"6554","59",6554,"59.34","3","8","n",".34"
"6555","149",6555,"149.34","9","4","t",".34"
"6556","184",6556,"184.34","2","32","t",".34"
"6557","21",6557,"21.34","7","1","n",".34"
"6558","124",6558,"124.34","12","1","t",".34"
"6559","168",6559,"168.34","14","8","t",".34"
"6560","125",6560,"125.34","13","1","t",".34"
"6561","117",6561,"117.34","5","1","t",".34"
"6562","157",6562,"157.34","3","8","t",".34"
"6563","46",6563,"46.34","4","4","n",".34"
"6564","138",6564,"138.34","12","2","t",".34"
"6565","162",6565,"162.34","8","8","t",".34"
"6566","56",6566,"56.34","14","4","n",".34"
"6567","61",6567,"61.34","5","8","n",".34"
"6568","146",6568,"146.34","6","4","t",".34"
"6569","85",6569,"85.34","1","32","n",".34"
"6570","139",6570,"139.34","13","2","t",".34"
"6571","116",6571,"116.34","4","1","t",".34"
"6572","78",6572,"78.34","8","16","n",".34"
"6573","196",6573,"196.34","14","32","t",".34"
"6574","120",6574,"120.34","8","1","t",".34"
"6575","170",6575,"170.34","2","16","t",".34"
"6576","1",6576,"1.34","1","0","n",".34"
"6577","115",6577,"115.34","3","1","t",".34"
"6578","176",6578,"176.34","8","16","t",".34"
"6579","54",6579,"54.34","12","4","n",".34"
"6580","36",6580,"36.34","8","2","n",".34"
"6581","153",6581,"153.34","13","4","t",".34"
"6582","165",6582,"165.34","11","8","t",".34"
"6583","51",6583,"51.34","9","4","n",".34"
"6584","88",6584,"88.34","4","32","n",".34"
"6585","14",6585,"14.34","14","0","n",".34"
"6586","109",6586,"109.34","11","0","t",".34"
"6587","94",6587,"94.34","10","32","n",".34"
"6588","73",6588,"73.34","3","16","n",".34"
"6589","65",6589,"65.34","9","8","n",".34"
"6590","16",6590,"16.34","2","1","n",".34"
"6591","11",6591,"11.34","11","0","n",".34"
"6592","167",6592,"167.34","13","8","t",".34"
"6593","58",6593,"58.34","2","8","n",".34"
"6594","62",6594,"62.34","6","8","n",".34"
"6595","191",6595,"191.34","9","32","t",".34"
"6596","132",6596,"132.34","6","2","t",".34"
"6597","10",6597,"10.34","10","0","n",".34"
"6598","93",6598,"93.34","9","32","n",".34"
"6599","190",6599,"190.34","8","32","t",".34"
"6600","180",6600,"180.34","12","16","t",".34"
"6601","136",6601,"136.34","10","2","t",".34"
"6602","83",6602,"83.34","13","16","n",".34"
"6603","42",6603,"42.34","14","2","n",".34"
"6604","98",6604,"98.34","14","32","n",".34"
"6605","186",6605,"186.34","4","32","t",".34"
"6606","192",6606,"192.34","10","32","t",".34"
"6607","4",6607,"4.34","4","0","n",".34"
"6608","173",6608,"173.34","5","16","t",".34"
"6609","140",6609,"140.34","14","2","t",".34"
"6610","169",6610,"169.34","1","16","t",".34"
"6611","106",6611,"106.34","8","0","t",".34"
"6612","17",6612,"17.34","3","1","n",".34"
"6613","121",6613,"121.34","9","1","t",".34"
"6614","69",6614,"69.34","13","8","n",".34"
"6615","39",6615,"39.34","11","2","n",".34"
"6616","137",6616,"137.34","11","2","t",".34"
"6617","12",6617,"12.34","12","0","n",".34"
"6618","159",6618,"159.34","5","8","t",".34"
"6619","189",6619,"189.34","7","32","t",".34"
"6620","99",6620,"99.34","1","0","t",".34"
"6621","2",6621,"2.34","2","0","n",".34"
"6622","177",6622,"177.34","9","16","t",".34"
"6623","131",6623,"131.34","5","2","t",".34"
"6624","87",6624,"87.34","3","32","n",".34"
"6625","181",6625,"181.34","13","16","t",".34"
"6626","8",6626,"8.34","8","0","n",".34"
"6627","172",6627,"172.34","4","16","t",".34"
"6628","185",6628,"185.34","3","32","t",".34"
"6629","30",6629,"30.34","2","2","n",".34"
"6630","57",6630,"57.34","1","8","n",".34"
"6631","29",6631,"29.34","1","2","n",".34"
"6632","193",6632,"193.34","11","32","t",".34"
"6633","101",6633,"101.34","3","0","t",".34"
"6634","145",6634,"145.34","5","4","t",".34"
"6635","43",6635,"43.34","1","4","n",".34"
"6636","28",6636,"28.34","14","1","n",".34"
"6637","44",6637,"44.34","2","4","n",".34"
"6638","47",6638,"47.34","5","4","n",".34"
"6639","76",6639,"76.34","6","16","n",".34"
"6640","112",6640,"112.34","14","0","t",".34"
"6641","188",6641,"188.34","6","32","t",".34"
"6642","105",6642,"105.34","7","0","t",".34"
"6643","13",6643,"13.34","13","0","n",".34"
"6644","97",6644,"97.34","13","32","n",".34"
"6645","141",6645,"141.34","1","4","t",".34"
"6646","23",6646,"23.34","9","1","n",".34"
"6647","152",6647,"152.34","12","4","t",".34"
"6648","41",6648,"41.34","13","2","n",".34"
"6649","77",6649,"77.34","7","16","n",".34"
"6650","155",6650,"155.34","1","8","t",".34"
"6651","32",6651,"32.34","4","2","n",".34"
"6652","49",6652,"49.34","7","4","n",".34"
"6653","79",6653,"79.34","9","16","n",".34"
"6654","90",6654,"90.34","6","32","n",".34"
"6655","103",6655,"103.34","5","0","t",".34"
"6656","74",6656,"74.34","4","16","n",".34"
"6657","194",6657,"194.34","12","32","t",".34"
"6658","91",6658,"91.34","7","32","n",".34"
"6659","127",6659,"127.34","1","2","t",".34"
"6660","55",6660,"55.34","13","4","n",".34"
"6661","66",6661,"66.34","10","8","n",".34"
"6662","174",6662,"174.34","6","16","t",".34"
"6663","64",6663,"64.34","8","8","n",".34"
"6664","27",6664,"27.34","13","1","n",".34"
"6665","176",6665,"176.35","8","16","t",".35"
"6666","42",6666,"42.35","14","2","n",".35"
"6667","39",6667,"39.35","11","2","n",".35"
"6668","133",6668,"133.35","7","2","t",".35"
"6669","115",6669,"115.35","3","1","t",".35"
"6670","13",6670,"13.35","13","0","n",".35"
"6671","179",6671,"179.35","11","16","t",".35"
"6672","182",6672,"182.35","14","16","t",".35"
"6673","148",6673,"148.35","8","4","t",".35"
"6674","114",6674,"114.35","2","1","t",".35"
"6675","106",6675,"106.35","8","0","t",".35"
"6676","195",6676,"195.35","13","32","t",".35"
"6677","12",6677,"12.35","12","0","n",".35"
"6678","5",6678,"5.35","5","0","n",".35"
"6679","27",6679,"27.35","13","1","n",".35"
"6680","33",6680,"33.35","5","2","n",".35"
"6681","45",6681,"45.35","3","4","n",".35"
"6682","113",6682,"113.35","1","1","t",".35"
"6683","93",6683,"93.35","9","32","n",".35"
"6684","14",6684,"14.35","14","0","n",".35"
"6685","41",6685,"41.35","13","2","n",".35"
"6686","95",6686,"95.35","11","32","n",".35"
"6687","105",6687,"105.35","7","0","t",".35"
"6688","60",6688,"60.35","4","8","n",".35"
"6689","35",6689,"35.35","7","2","n",".35"
"6690","80",6690,"80.35","10","16","n",".35"
"6691","117",6691,"117.35","5","1","t",".35"
"6692","57",6692,"57.35","1","8","n",".35"
"6693","76",6693,"76.35","6","16","n",".35"
"6694","154",6694,"154.35","14","4","t",".35"
"6695","168",6695,"168.35","14","8","t",".35"
"6696","180",6696,"180.35","12","16","t",".35"
"6697","161",6697,"161.35","7","8","t",".35"
"6698","71",6698,"71.35","1","16","n",".35"
"6699","75",6699,"75.35","5","16","n",".35"
"6700","112",6700,"112.35","14","0","t",".35"
"6701","18",6701,"18.35","4","1","n",".35"
"6702","162",6702,"162.35","8","8","t",".35"
"6703","82",6703,"82.35","12","16","n",".35"
"6704","47",6704,"47.35","5","4","n",".35"
"6705","88",6705,"88.35","4","32","n",".35"
"6706","58",6706,"58.35","2","8","n",".35"
"6707","167",6707,"167.35","13","8","t",".35"
"6708","137",6708,"137.35","11","2","t",".35"
"6709","144",6709,"144.35","4","4","t",".35"
"6710","138",6710,"138.35","12","2","t",".35"
"6711","67",6711,"67.35","11","8","n",".35"
"6712","87",6712,"87.35","3","32","n",".35"
"6713","187",6713,"187.35","5","32","t",".35"
"6714","2",6714,"2.35","2","0","n",".35"
"6715","173",6715,"173.35","5","16","t",".35"
"6716","55",6716,"55.35","13","4","n",".35"
"6717","23",6717,"23.35","9","1","n",".35"
"6718","132",6718,"132.35","6","2","t",".35"
"6719","165",6719,"165.35","11","8","t",".35"
"6720","77",6720,"77.35","7","16","n",".35"
"6721","149",6721,"149.35","9","4","t",".35"
"6722","68",6722,"68.35","12","8","n",".35"
"6723","90",6723,"90.35","6","32","n",".35"
"6724","74",6724,"74.35","4","16","n",".35"
"6725","20",6725,"20.35","6","1","n",".35"
"6726","143",6726,"143.35","3","4","t",".35"
"6727","25",6727,"25.35","11","1","n",".35"
"6728","73",6728,"73.35","3","16","n",".35"
"6729","193",6729,"193.35","11","32","t",".35"
"6730","17",6730,"17.35","3","1","n",".35"
"6731","40",6731,"40.35","12","2","n",".35"
"6732","19",6732,"19.35","5","1","n",".35"
"6733","28",6733,"28.35","14","1","n",".35"
